SMILES,bpol,RNCG,WNSA-1,WPSA-1,FPSA-3,DPSA-1,PPSA-3,RPSA,TPSA,RNCS,WNSA-2,WPSA-2,DPSA-2,RPCG,WNSA-3,WPSA-3,DPSA-3,RPCS,RHSA,THSA,FNSA-1,PNSA-1,apol,FNSA-2,PNSA-2,FNSA-3,PNSA-3,nHBAcc,FPSA-1,PPSA-1,nHBDon,FPSA-2,PPSA-2
InChI%3D1S%2FC4H6O2%2Fc1-3-6-4%282%295%2Fh3H%2C1H2%2C2H3,9.43324184417725,0.456663727760315,29.3594398498535,68.1130447387695,0.038886796683073,124.128395080566,12.1406850814819,0.222335457801819,69.4144287109375,9.11669063568115,-18.4295654296875,42.7560577392578,195.978469848633,0.418607264757156,-6.0309910774231,3.79039287567139,31.4580402374268,3.08052444458008,0.777664542198181,242.791412353516,0.301207453012466,94.0387268066406,12.6447582244873,-0.189074531197548,-59.0301742553711,-0.0618737787008286,-19.3173542022705,2.0,0.698792576789856,218.167114257812,0.0,0.438647419214249,136.948287963867
InChI%3D1S%2FC15H12N2O2%2Fc18-13-15%2817-14%2819%2916-13%2C11-7-3-1-4-8-11%2912-9-5-2-6-10-12%2Fh1-10H%2C%28H2%2C16%2C17%2C18%2C19%29,15.7584838867188,0.204854264855385,146.681884765625,176.652618408203,0.0584036335349083,52.7073822021484,33.2097702026367,0.266965419054031,151.80322265625,5.93319511413574,-247.411407470703,297.963684082031,959.111877441406,0.156459599733353,-22.1433200836182,18.8839092254639,72.1516342163086,2.20927906036377,0.733034610748291,416.821868896484,0.453653663396835,257.958862304688,38.2055168151855,-0.76518714427948,-435.104614257812,-0.0684842467308044,-38.9418601989746,4.0,0.546346366405487,310.666229248047,2.0,0.92153388261795,524.007263183594
InChI%3D1S%2FC2H3Cl3%2Fc3-1-2%284%295%2Fh2H%2C1H2,4.53962087631226,0.371445685625076,80.1150512695312,53.7230682373047,0.0347721725702286,-72.140983581543,12.7210140228271,0.0,0.0,25.9774417877197,-36.5467910766602,24.5073280334473,166.887969970703,0.390548408031464,-12.1530628204346,4.65384197235107,45.9407234191895,9.997727394104,1.0,365.838928222656,0.598596632480621,218.989944458008,12.0603790283203,-0.273067116737366,-99.8985824584961,-0.0908041968941689,-33.2197113037109,0.0,0.401403367519379,146.848968505859,0.0,0.18311171233654,66.9893951416016
InChI%3D1S%2FC2Cl4%2Fc3-1%284%292%285%296,1.67999994754791,0.25,73.4568405151367,3.4002320766449,0.00936828926205635,-252.701141357422,2.59718108177185,0.044240977615118,12.2649736404419,16.4284343719482,-31.1098442077637,1.44003856182098,117.410652160645,0.5,-7.77746105194092,0.720019280910492,30.651252746582,2.64168667793274,0.955759048461914,264.966125488281,0.955759048461914,264.966125488281,12.2399997711182,-0.40477529168129,-112.216293334961,-0.101193822920322,-28.0540733337402,0.0,0.044240977615118,12.2649736404419,0.0,0.0187365785241127,5.1943621635437
InChI%3D1S%2FC4H4N2OS%2Fc7-3-1-2-5-4%288%296-3%2Fh1-2H%2C%28H2%2C5%2C6%2C7%2C8%29,9.29282760620117,0.39274725317955,42.280891418457,53.3389434814453,0.0654368549585342,35.7605857849121,20.2346820831299,0.306960582733154,94.9197540283203,14.5852346420288,-37.097095489502,46.799388885498,271.312469482422,0.250124216079712,-8.40983581542969,6.25706100463867,47.4312133789062,9.56147384643555,0.693039417266846,214.304824829102,0.442176997661591,136.731994628906,15.6091718673706,-0.387964427471161,-119.968139648438,-0.087950736284256,-27.1965293884277,2.0,0.557823002338409,172.492584228516,1.0,0.489431798458099,151.344345092773
InChI%3D1S%2FC6H4O2%2Fc7-5-1-2-6%288%294-3-5%2Fh1-4H,6.28882789611816,0.465003460645676,51.0818824768066,60.8962097167969,0.060001615434885,29.3287792205811,20.0784168243408,0.290208756923676,97.1129302978516,22.5789241790771,-31.7993640899658,37.9089546203613,208.313827514648,0.286902904510498,-9.60944843292236,6.7188663482666,48.7949447631836,10.2046852111816,0.709791243076324,237.518341064453,0.456177473068237,152.651245117188,14.8311719894409,-0.283978462219238,-95.0280685424805,-0.0858154371380806,-28.7165279388428,2.0,0.543822526931763,181.980026245117,0.0,0.338539034128189,113.285751342773
InChI%3D1S%2FC2F4%2Fc3-1%284%292%285%296,4.81199979782104,0.25,47.9121246337891,11.8042974472046,0.0660067051649094,-147.759185791016,16.1300220489502,0.197672545909882,48.3051300048828,11.7723903656006,-31.9975814819336,7.88336896896362,163.199417114258,0.5,-7.9993953704834,3.94168448448181,48.8648643493652,18.8062934875488,0.802327454090118,196.064315795898,0.802327454090118,196.064315795898,5.7480001449585,-0.535825490951538,-130.939376831055,-0.133956372737885,-32.7348442077637,0.0,0.197672545909882,48.3051300048828,0.0,0.132013410329819,32.2600440979004
InChI%3D1S%2FCH5N3O%2Fc2-1%285%294-3%2Fh3H2%2C%28H3%2C2%2C4%2C5%29,4.14603519439697,0.316656291484833,40.4720916748047,39.9185562133789,0.0833115428686142,-1.95227897167206,23.621524810791,0.495377331972122,140.455535888672,7.76450824737549,-42.8430366516113,42.2570724487305,300.142395019531,0.208636328577995,-10.5029182434082,6.69746828079224,60.6646156311035,1.65345537662506,0.5046226978302,143.076904296875,0.503442764282227,142.74235534668,9.19596481323242,-0.532935559749603,-151.104522705078,-0.130648508667946,-37.0430908203125,4.0,0.496557235717773,140.790084838867,4.0,0.52564662694931,149.037872314453
InChI%3D1S%2FC6H12N2O3%2Fc1-8%282%297-5%289%293-4-6%2810%2911%2Fh3-4H2%2C1-2H3%2C%28H%2C7%2C9%29%28H%2C10%2C11%29,16.0564842224121,0.261501520872116,40.5517044067383,92.3462142944336,0.0456493087112904,142.077270507812,16.6415328979492,0.364187568426132,132.765182495117,8.90693092346191,-53.8273010253906,122.578018188477,483.896636962891,0.195351764559746,-11.6742744445801,6.06669807434082,48.6651802062988,1.17341792583466,0.635812401771545,231.786483764648,0.305134236812592,111.237190246582,23.167516708374,-0.405027449131012,-147.653427124023,-0.0878439247608185,-32.0236473083496,5.0,0.694865763187408,253.314468383789,2.0,0.922347187995911,336.243194580078
InChI%3D1S%2FC14H7ClF3NO5%2Fc15-10-5-7%2814%2816%2C17%2918%291-4-12%2810%2924-8-2-3-11%2819%2822%2923%299%286-8%2913%2820%2921%2Fh1-6H%2C%28H%2C20%2C21%29,15.8114490509033,0.168365985155106,305.542419433594,160.733367919922,0.0431852340698242,-212.067596435547,29.4887752532959,0.225986480712891,154.313491821289,4.39210271835327,-594.559265136719,312.773284912109,1328.75549316406,0.214147239923477,-45.2273979187012,20.13623046875,95.7226486206055,0.0,0.774013519287109,528.530395507812,0.655282616615295,447.455749511719,38.2685508728027,-1.27512359619141,-870.710388183594,-0.0969970896840096,-66.2338714599609,2.0,0.344717353582382,235.388153076172,1.0,0.670790314674377,458.045074462891
InChI%3D1S%2FC9H10O2%2Fc1-8%2810%2911-7-9-5-3-2-4-6-9%2Fh2-6H%2C7H2%2C1H3,13.8060703277588,0.346717715263367,59.6883659362793,92.7699890136719,0.0358389355242252,84.7249221801758,13.9936399459839,0.183786302804947,71.7610473632812,4.48285388946533,-53.5483665466309,83.2269592285156,350.293548583984,0.288289874792099,-8.89326477050781,5.46394491195679,36.7700691223145,2.3300461769104,0.816213726997375,318.698120117188,0.391506046056747,152.867111206055,24.111930847168,-0.35123273730278,-137.142044067383,-0.0583324208855629,-22.7764282226562,2.0,0.608493983745575,237.592041015625,0.0,0.545899629592896,213.151519775391
InChI%3D1S%2FC2H5N3O2%2Fc1-5%284-7%292%283%296%2Fh1H3%2C%28H2%2C3%2C6%29,7.08403491973877,0.404590845108032,34.7049598693848,39.7082748413086,0.0429893508553505,18.3414039611816,11.7269744873047,0.369228065013885,100.720947265625,12.7436504364014,-28.6909713745117,32.8272666931152,225.516738891602,0.281978189945221,-7.99512910842896,3.19897675514221,41.0359344482422,1.64054918289185,0.630771934986115,172.066940307617,0.466381579637527,127.223243713379,11.7579650878906,-0.385562747716904,-105.176849365234,-0.107442297041416,-29.3089580535889,3.0,0.533618450164795,145.564651489258,2.0,0.441148191690445,120.339889526367
InChI%3D1S%2FC15H24O%2Fc1-10-8-11%2814%282%2C3%294%2913%2816%2912%289-10%2915%285%2C6%297%2Fh8-9%2C16H%2C1-7H3,26.236967086792,0.3845494389534,55.009033203125,224.932846069336,0.0222922191023827,321.1591796875,11.7947092056274,0.0178066808730364,9.42143154144287,2.09174251556396,-51.4683265686035,210.454849243164,495.039672851562,0.232796147465706,-3.8355884552002,6.24052572250366,19.0440425872803,0.926986992359161,0.982193291187286,519.673889160156,0.196501612663269,103.968086242676,43.2050323486328,-0.18385361135006,-97.2760925292969,-0.0137013746425509,-7.24933338165283,0.0,0.803498387336731,425.127258300781,1.0,0.75178050994873,397.763580322266
InChI%3D1S%2FC12H11N3%2Fc1-7-12-8-4-2-3-5-9%288%2915-10%2812%296-11%2813%2914-7%2Fh2-6%2C15H%2C1H3%2C%28H2%2C13%2C14%29,17.7181053161621,0.255763560533524,88.6428756713867,182.459442138672,0.0402060858905315,180.182647705078,20.9342994689941,0.118109554052353,61.4966773986816,9.60439491271973,-101.555618286133,209.038589477539,596.522399902344,0.164105772972107,-12.2423152923584,10.8999633789062,44.4466972351074,3.36533975601196,0.881890475749969,459.178192138672,0.326972007751465,170.246109008789,34.4218940734863,-0.374602526426315,-195.046127319336,-0.0451575443148613,-23.5123977661133,3.0,0.673027992248535,350.428741455078,3.0,0.77106899023056,401.476257324219
InChI%3D1S%2FC5H12O%2Fc1-5%282%2C3%296-4%2Fh1-4H3,15.0344839096069,0.77616161108017,12.3648509979248,95.2437286376953,0.0307837408035994,252.650650024414,10.098219871521,0.066587783396244,21.8432884216309,16.9539222717285,-6.02596712112427,46.4167022705078,159.867919921875,0.123332180082798,-2.8994517326355,3.3125946521759,18.9370021820068,0.0,0.933412194252014,306.194183349609,0.114905804395676,37.6934089660645,17.603515625,-0.0559989437460899,-18.3697528839111,-0.0269444268196821,-8.83878135681152,1.0,0.885094225406647,290.344055175781,0.0,0.431347578763962,141.498168945312
InChI%3D1S%2FC18H22O5%2Fc1-12-6-5-8-13%2819%297-3-2-4-9-15-16%2818%2822%2923-12%2910-14%2820%2911-17%2815%2921%2Fh4%2C9-12%2C20-21H%2C2-3%2C5-8H2%2C1H3,27.8825531005859,0.186586499214172,106.020889282227,232.511337280273,0.0437614060938358,217.39909362793,25.4619274139404,0.323943078517914,188.481491088867,6.48811483383179,-204.874877929688,449.305145263672,1124.33898925781,0.152121692895889,-26.7475090026855,14.8146467208862,71.432861328125,2.03799343109131,0.676056921482086,393.353729248047,0.31317812204361,182.218063354492,50.359447479248,-0.605185747146606,-352.118377685547,-0.0790102258324623,-45.9709320068359,3.0,0.68682187795639,399.617156982422,2.0,1.32721531391144,772.220642089844
InChI%3D1S%2FC10H9N%2Fc11-10-7-3-5-8-4-1-2-6-9%288%2910%2Fh1-7H%2C11H2,9.17886257171631,0.427527099847794,42.287727355957,77.332633972168,0.0484938994050026,101.326347351074,16.7721862792969,0.0565440207719803,19.5564136505127,8.36089706420898,-29.8652591705322,54.6153564453125,244.261215209961,0.175745636224747,-3.8347179889679,5.80085802078247,27.8596153259277,4.093909740448,0.943455994129181,326.305358886719,0.353516131639481,122.267707824707,24.7011375427246,-0.249667033553123,-86.3502807617188,-0.0320574045181274,-11.0874300003052,1.0,0.646483898162842,223.594055175781,1.0,0.456572413444519,157.910934448242
InChI%3D1S%2FC8H15N3O7%2Fc1-11%2810-18%298%2817%299-4%282-12%296%2815%297%2816%295%2814%293-13%2Fh2%2C4-7%2C13-16H%2C3H2%2C1H3%2C%28H%2C9%2C17%29,20.2941055297852,0.148254826664925,104.453567504883,177.87060546875,0.0682084336876869,138.172897338867,36.2419967651367,0.465035617351532,247.092895507812,2.27150559425354,-277.097625732422,471.860595703125,1409.55993652344,0.0891048386693001,-32.452320098877,19.2568893432617,97.3181533813477,0.0504400841891766,0.534964382648468,284.248962402344,0.369977414608002,196.584487915039,32.9958953857422,-0.981487393379211,-521.505310058594,-0.114947006106377,-61.0761566162109,8.0,0.630022585391998,334.757385253906,5.0,1.67134320735931,888.054626464844
InChI%3D1S%2FC12H8Cl6%2Fc13-8-9%2814%2911%2816%297-5-2-1-4%283-5%296%287%2910%288%2C15%2912%2811%2C17%2918%2Fh1-2%2C4-7H%2C3H2,11.2656564712524,0.142608597874641,174.646423339844,104.4853515625,0.0189819447696209,-132.798004150391,10.0287160873413,0.0152978543192148,8.08230304718018,7.17306900024414,-188.758682250977,112.928268432617,571.020751953125,0.212239563465118,-23.8559017181396,5.29846382141113,55.1821937561035,1.7153844833374,0.984702169895172,520.246948242188,0.625677347183228,330.563629150391,39.5343437194824,-0.676235020160675,-357.274719238281,-0.0854646563529968,-45.1534767150879,0.0,0.374322682619095,197.765609741211,0.0,0.404569745063782,213.746017456055
InChI%3D1S%2FC2H2Cl2%2Fc1-2%283%294%2Fh1H2,3.0264139175415,0.398324877023697,51.2267150878906,32.2845726013184,0.036740705370903,-65.5475616455078,10.6174468994141,0.0,0.0,28.8984069824219,-14.1611175537109,8.92474937438965,79.8865432739258,0.589040040969849,-5.2336688041687,3.06826376914978,28.7280807495117,23.7299041748047,1.0,288.983184814453,0.613410711288452,177.265380859375,9.21358585357666,-0.169571295380592,-49.0032577514648,-0.0626701936125755,-18.1106338500977,0.0,0.38658931851387,111.717819213867,0.0,0.106868781149387,30.8832836151123
InChI%3D1S%2FC7H6O3%2Fc8-5-1-2-6-7%283-5%2910-4-9-6%2Fh1-3%2C8H%2C4H2,10.3912420272827,0.344112575054169,39.4516220092773,82.9074325561523,0.0694192722439766,124.230949401855,24.2827644348145,0.355887293815613,124.488876342773,12.1323194503784,-41.30810546875,86.8088226318359,366.259124755859,0.207999840378761,-10.290714263916,8.4940767288208,53.7017364501953,8.03401374816895,0.644112706184387,225.309722900391,0.322425037622452,112.783821105957,18.7267570495605,-0.33759742975235,-118.091110229492,-0.0841025933623314,-29.4189701080322,0.0,0.677574992179871,237.014770507812,1.0,0.709459722042084,248.168014526367
InChI%3D1S%2FC6H8O%2Fc1-2-3-4-5-6-7%2Fh2-6H%2C1H3,9.70365619659424,0.513765335083008,49.5334587097168,101.030227661133,0.0494299121201038,132.714950561523,19.1800594329834,0.153761133551598,59.6632232666016,30.6528968811035,-28.7340278625488,58.6069564819336,225.090911865234,0.245679840445518,-8.12756156921387,7.44234943389893,40.1260147094727,12.3466272354126,0.846238851547241,328.362152099609,0.328986763954163,127.655204772949,16.6963443756104,-0.190843015909195,-74.0519332885742,-0.0539808869361877,-20.9459533691406,1.0,0.671013236045837,260.370147705078,0.0,0.3892502784729,151.038986206055
InChI%3D1S%2FC13H18Cl2N2O2%2Fc14-5-7-17%288-6-15%2911-3-1-10%282-4-11%299-12%2816%2913%2818%2919%2Fh1-4%2C12H%2C5-9%2C16H2%2C%28H%2C18%2C19%29,22.795726776123,0.185648679733276,150.047149658203,236.916137695312,0.0446872152388096,139.646438598633,27.7982959747314,0.169614017009735,105.510726928711,4.42527198791504,-266.962890625,421.519622802734,1106.77172851562,0.155233219265938,-29.0279502868652,17.2923126220703,74.4622421264648,0.673698782920837,0.830385982990265,516.552978515625,0.387755513191223,241.208648681641,43.046272277832,-0.689892053604126,-429.156829833984,-0.075014740228653,-46.663948059082,4.0,0.612244486808777,380.855072021484,2.0,1.08930134773254,677.614868164062
InChI%3D1S%2FC6H12Cl3O4P%2Fc7-1-4-11-14%2810%2C12-5-2-8%2913-6-3-9%2Fh1-6H2,28.5644836425781,0.178247466683388,123.171684265137,131.405822753906,0.0443885922431946,16.31955909729,22.3965644836426,0.142413839697838,71.8558654785156,1.03048598766327,-194.59651184082,207.605484008789,797.139282226562,0.287396132946014,-23.0777339935303,11.3003368377686,68.1351928710938,5.43571138381958,0.857586145401001,432.700897216797,0.483827829360962,244.118591308594,31.9395160675049,-0.764390051364899,-385.678161621094,-0.0906511098146439,-45.7386283874512,4.0,0.516172170639038,260.438140869141,0.0,0.815490245819092,411.461120605469
InChI%3D1S%2FC9H8N4O2S%2Fc10-12-9-11-8%285-16-9%296-1-3-7%284-2-6%2913%2814%2915%2Fh1-5H%2C10H2%2C%28H%2C11%2C12%29,15.9944839477539,0.20823435485363,101.186042785645,106.798248291016,0.0452156886458397,12.3060274124146,20.6207485198975,0.0991966724395752,45.2389335632324,0.147192180156708,-138.228729248047,145.895477294922,623.007080078125,0.104883171617985,-13.7427291870117,9.40415287017822,50.7548141479492,2.46872544288635,0.900803327560425,410.814025878906,0.486508101224899,221.873458862305,32.7455177307129,-0.664611399173737,-303.097991943359,-0.0660758092999458,-30.1340656280518,3.0,0.513491868972778,234.179489135742,3.0,0.701473534107208,319.909057617188
InChI%3D1S%2FC12H9N%2Fc1-3-7-11-9%285-1%2910-6-2-4-8-12%2810%2913-11%2Fh1-8%2C13H,10.4988632202148,0.372646331787109,44.5371322631836,89.8157958984375,0.042783934623003,123.529319763184,15.6821031570435,0.0245074108242989,8.98299121856689,3.34747886657715,-30.7823905944824,62.0773048400879,253.339950561523,0.193317487835884,-3.08154940605164,5.74814701080322,24.0891895294189,4.27230215072632,0.975492596626282,357.558868408203,0.331493556499481,121.50626373291,28.2211360931396,-0.229115888476372,-83.9805603027344,-0.0229362268000841,-8.4070873260498,1.0,0.668506443500519,245.035583496094,1.0,0.462046504020691,169.359390258789
InChI%3D1S%2FC7H16O2%2Fc1-6%288%295-9-7%282%2C3%294%2Fh6%2C8H%2C5H2%2C1-4H3,19.4073123931885,0.429684996604919,19.9472255706787,111.906661987305,0.0326316207647324,253.250228881836,11.8490924835205,0.126552879810333,45.9534912109375,12.7386560440063,-18.124324798584,101.679946899414,329.933074951172,0.23135744035244,-4.82958459854126,4.30260610580444,25.149450302124,3.21928524971008,0.873447120189667,317.163421630859,0.151282802224159,54.9333419799805,24.5926876068115,-0.137457653880119,-49.9131965637207,-0.0366283096373081,-13.3003578186035,2.0,0.848717212677002,308.183563232422,1.0,0.771156251430511,280.019866943359
InChI%3D1S%2FC8H12N4O5%2Fc9-7-10-2-12%288%2816%2911-7%296-5%2815%294%2814%293%281-13%2917-6%2Fh2-6%2C13-15H%2C1H2%2C%28H2%2C9%2C11%2C16%29,22.707311630249,0.137538269162178,74.6728286743164,154.846298217773,0.0930837392807007,167.348266601562,44.5946998596191,0.517667531967163,248.004974365234,3.04345750808716,-213.523132324219,442.775024414062,1369.90905761719,0.0746685117483139,-25.2723693847656,21.3644981384277,97.3464050292969,2.35219216346741,0.482332438230515,231.076568603516,0.32534471154213,155.866638183594,33.1586875915527,-0.930306434631348,-445.692657470703,-0.110110074281693,-52.7517051696777,9.0,0.674655318260193,323.214904785156,7.0,1.92914211750031,924.216430664062
InChI%3D1S%2FC18H22ClNO%2Fc1-16%2815-21-18-10-6-3-7-11-18%2920%2813-12-19%2914-17-8-4-2-5-9-17%2Fh2-11%2C16H%2C12-15H2%2C1H3,28.3665542602539,0.239826425909996,113.82585144043,222.379287719727,0.0355722233653069,187.21533203125,20.6259117126465,0.010914595797658,6.32863187789917,1.05864751338959,-163.195907592773,318.832580566406,831.324401855469,0.0527256280183792,-11.837308883667,11.9595642089844,41.0409774780273,0.318364769220352,0.989085376262665,573.503356933594,0.338560700416565,196.308334350586,50.4314460754395,-0.485405743122101,-281.453796386719,-0.0352085903286934,-20.4150676727295,1.0,0.661439299583435,383.523681640625,0.0,0.948327541351318,549.870666503906
InChI%3D1S%2FC13H16F3N3O4%2Fc1-3-5-17%286-4-2%2912-10%2818%2820%2921%297-9%2813%2814%2C15%2916%298-11%2812%2919%2822%2923%2Fh7-8H%2C3-6H2%2C1-2H3,25.5923118591309,0.177592813968658,166.619140625,149.602813720703,0.0165564436465502,-30.2600498199463,9.31028652191162,0.0,0.0,0.0,-254.021606445312,228.079132080078,857.317687988281,0.273385167121887,-22.2020988464355,5.23551082611084,48.7921867370605,0.0,1.0,562.336120605469,0.526905655860901,296.298095703125,41.7276878356934,-0.803301632404327,-451.725555419922,-0.0702104941010475,-39.4818992614746,1.0,0.473094344139099,266.038055419922,0.0,0.721262812614441,405.592132568359
InChI%3D1S%2FC6H11Cl3O3%2Fc7-3-10-1-6%2812-5-9%292-11-4-8%2Fh6H%2C1-5H2,19.0332775115967,0.238945618271828,114.762344360352,104.999992370605,0.040866557508707,-20.8246612548828,19.1577587127686,0.0609322153031826,28.5643005371094,3.0077657699585,-171.145248413086,156.586639404297,699.1044921875,0.0990718379616737,-19.1785678863525,8.98093032836914,60.0687065124512,0.149552434682846,0.939067780971527,440.223846435547,0.522211134433746,244.806411743164,26.8407230377197,-0.778774261474609,-365.080169677734,-0.087269589304924,-40.9109497070312,3.0,0.477788835763931,223.981750488281,0.0,0.712527215480804,334.024322509766
InChI%3D1S%2FC8H8%2Fc1-2-8-6-4-3-5-7-8%2Fh2-7H%2C1H2,8.74565601348877,0.20497927069664,56.7468376159668,73.2315444946289,0.0334029495716095,45.7241477966309,12.0426025390625,0.0,0.0,5.12482595443726,-27.1680698394775,35.0602722167969,172.604721069336,0.130218967795372,-3.68759107589722,4.34166097640991,22.2709903717041,2.06546926498413,1.0,360.525146484375,0.436586737632751,157.400497436523,19.4143447875977,-0.209019914269447,-75.35693359375,-0.0283708032220602,-10.2283878326416,0.0,0.563413262367249,203.124649047852,0.0,0.269739270210266,97.2477874755859
InChI%3D1S%2FC3H6O2%2Fc4-1-3-2-5-3%2Fh3-4H%2C1-2H2,8.47524166107178,0.515052974224091,19.9018745422363,59.0551948547363,0.0716309547424316,139.339126586914,20.1277980804443,0.416443735361099,117.017776489258,16.3109531402588,-15.1854438781738,45.0600471496582,214.402099609375,0.275024473667145,-7.56854915618896,5.65577030181885,47.0628089904785,12.7036104202271,0.583556294441223,163.975234985352,0.252059429883957,70.8269348144531,10.8847579956055,-0.192325323820114,-54.0420722961426,-0.0958565101027489,-26.9350090026855,2.0,0.747940599918365,210.166061401367,1.0,0.570690453052521,160.36003112793
InChI%3D1S%2FC10Cl12%2Fc11-1-2%2812%297%2817%294%2814%293%2813%2C5%281%2C15%299%287%2C19%2920%296%281%2C16%2910%2821%2C22%298%282%2C4%2918,5.03999996185303,0.0877137333154678,235.382583618164,0.0,0.0,-485.162445068359,0.0,0.0,0.0,3.46251368522644,-424.30712890625,0.0,874.567199707031,0.126115366816521,-35.3205451965332,0.0,72.8014831542969,0.0,1.0,485.162445068359,1.0,485.162445068359,43.7599983215332,-1.80262756347656,-874.567199707031,-0.150055900216103,-72.8014831542969,0.0,0.0,0.0,0.0,0.0,0.0
InChI%3D1S%2FC8H6O%2Fc1-2-4-8-7%283-1%295-6-9-8%2Fh1-6H,10.6616563796997,0.604933142662048,36.4520378112793,71.8294830322266,0.036895327270031,107.510108947754,12.1408348083496,0.0720060244202614,23.6944160461426,14.3335371017456,-20.7773571014404,40.9422073364258,187.562347412109,0.138233885169029,-3.81035947799683,3.99508213996887,23.7203063964844,0.908579349517822,0.927993953227997,305.367156982422,0.33664134144783,110.775733947754,20.216344833374,-0.191882759332657,-63.141242980957,-0.0351893790066242,-11.5794725418091,0.0,0.663358628749847,218.285842895508,0.0,0.378108888864517,124.421112060547
InChI%3D1S%2FC3H7NO2%2Fc1-2-6-3%284%295%2Fh2H2%2C1H3%2C%28H2%2C4%2C5%29,9.56844902038574,0.349160969257355,24.8628597259521,47.1574401855469,0.0554299168288708,83.0752868652344,14.8755044937134,0.404056757688522,108.435089111328,11.6639699935913,-23.2042083740234,44.011474609375,250.462753295898,0.295053899288177,-6.70569467544556,3.99207925796509,39.8626289367676,2.55173802375793,0.595943212509155,159.930892944336,0.345220148563385,92.6453475952148,12.6515512466431,-0.322189837694168,-86.4647979736328,-0.0931084007024765,-24.9871273040771,3.0,0.654779851436615,175.720626831055,2.0,0.611098170280457,163.997970581055
InChI%3D1S%2FC33H40N2O9%2Fc1-38-19-7-8-20-21-9-10-35-16-18-13-27%2844-32%2836%2917-11-25%2839-2%2930%2841-4%2926%2812-17%2940-3%2931%2842-5%2928%2833%2837%2943-6%2922%2818%2915-24%2835%2929%2821%2934-23%2820%2914-19%2Fh7-8%2C11-12%2C14%2C18%2C22%2C24%2C27-28%2C31%2C34H%2C9-10%2C13%2C15-16H2%2C1-6H3,63.8826942443848,0.0999284163117409,151.072174072266,663.756103515625,0.0420134700834751,567.958557128906,37.9246520996094,0.139833942055702,126.225074768066,0.916363000869751,-570.177124023438,2505.150390625,3406.8916015625,0.0778286159038544,-34.4057960510254,34.2337646484375,76.0398864746094,0.364693135023117,0.860166072845459,776.453308105469,0.185403689742088,167.359909057617,95.503303527832,-0.699751198291779,-631.650329589844,-0.0422245934605598,-38.1152305603027,7.0,0.81459629535675,735.318481445312,1.0,3.07445192337036,2775.24145507812
InChI%3D1S%2FC16H14Cl2O3%2Fc1-2-21-15%2819%2916%2820%2C11-3-7-13%2817%298-4-11%2912-5-9-14%2818%2910-6-12%2Fh3-10%2C20H%2C2H2%2C1H3,19.0188980102539,0.230252236127853,210.580978393555,237.901519775391,0.0381497852504253,40.7959022521973,25.5484676361084,0.129810199141502,86.9323883056641,3.56718325614929,-339.242614746094,383.255554199219,1078.85729980469,0.188046604394913,-25.7507457733154,17.1095123291016,64.0003051757812,2.22950720787048,0.870189785957336,582.755981445312,0.469541132450104,314.446228027344,44.261100769043,-0.75642329454422,-506.56787109375,-0.0574175044894218,-38.451831817627,3.0,0.530458867549896,355.242126464844,1.0,0.854560792446136,572.289428710938
InChI%3D1S%2FC13H11ClO%2Fc14-12-6-7-13%2815%2911%289-12%298-10-4-2-1-3-5-10%2Fh1-7%2C9%2C15H%2C8H2,12.4452772140503,0.381714940071106,97.205078125,129.720550537109,0.0449541173875332,68.2571640014648,21.4146633148193,0.139400258660316,66.4057006835938,12.8166828155518,-91.7021636962891,122.376892089844,449.399322509766,0.230868622660637,-12.4718265533447,10.2012414932251,47.5957870483398,7.57921409606934,0.860599756240845,409.96142578125,0.428356558084488,204.054977416992,33.1967239379883,-0.404106706380844,-192.503143310547,-0.0549599714577198,-26.1811237335205,0.0,0.571643471717834,272.312133789062,1.0,0.539281904697418,256.896179199219
InChI%3D1S%2FC7H5N3O2%2Fc11-10%2812%295-1-2-6-7%283-5%299-4-8-6%2Fh1-4H%2C%28H%2C8%2C9%29,10.2284488677979,0.310149908065796,57.9632148742676,74.9429931640625,0.0431838072836399,46.5756912231445,15.7432203292847,0.0769104734063148,28.0387153625488,4.37550640106201,-51.1589317321777,66.1454544067383,321.76708984375,0.146474212408066,-7.51013374328613,5.73939609527588,36.3435897827148,3.20142602920532,0.923089504241943,336.524322509766,0.436121225357056,158.993667602539,21.8915500640869,-0.384925067424774,-140.329452514648,-0.056507021188736,-20.6003704071045,2.0,0.563878774642944,205.569366455078,2.0,0.497685223817825,181.437637329102
InChI%3D1S%2FC14H9Cl5%2Fc15-11-5-1-9%282-6-11%2913%2814%2817%2C18%2919%2910-3-7-12%2816%298-4-10%2Fh1-8%2C13H,11.9388628005981,0.124397866427898,285.257720947266,187.5849609375,0.02630346827209,-142.041442871094,18.0872001647949,0.0,0.0,8.90415668487549,-299.035491943359,196.64518737793,720.847900390625,0.265073329210281,-28.6592998504639,12.4374027252197,59.7652359008789,0.0,1.0,687.635559082031,0.603282511234283,414.838500976562,41.5411376953125,-0.632420659065247,-434.874938964844,-0.0606106445193291,-41.678035736084,0.0,0.396717488765717,272.797058105469,0.0,0.415878683328629,285.972991943359
